DateID;Realized Variance (5-minute)
20000929;0.000122276999224796
20001002;0.00011585491107232
20001003;0.000116626179422894
20001004;0.000180221965349076
20001005;0.000101008187152388
20001006;0.000177242005459104
20001009;9.87995432661688E-05
20001010;0.000164744519969548
20001011;0.00041334128352141
20001012;0.000537032274153586
20001013;0.000172539595059833
20001016;9.22338455588536E-05
20001017;0.00014485657116743
20001018;0.000663482504460985
20001019;0.000344487229923349
20001020;9.54072629244613E-05
20001023;8.85187041567375E-05
20001024;0.00015538339943833
20001025;0.000230830676603554
20001026;0.000297523221927194
20001027;0.000231348366399404
20001030;0.000128032285364212
20001031;0.000100012704999624
20001101;0.000136452553724673
20001102;8.73571507299785E-05
20001103;6.2739715276437E-05
20001106;3.40933759759777E-05
20001107;5.11239939724094E-05
20001108;0.000123059318137126
20001109;0.000345905685352214
20001110;0.000209572423252998
20001113;0.000395464764519841
20001114;0.000291714200148732
20001115;0.000131378915351815
20001116;0.000114544585670739
20001117;0.000291506935801538
20001120;0.000184162035016235
20001121;0.000122321800768765
20001122;0.000255034412073792
20001123;
20001124;0.000141682275860317
20001127;0.000191731966015182
20001128;0.000138249255450606
20001129;0.000191608388033334
20001130;0.000449800094645767
20001201;0.000205793767204707
20001204;0.000190778737731546
20001205;0.000212253282281462
20001206;0.000195785471311256
20001207;9.76941333611598E-05
20001208;0.000321174892879363
20001211;8.875291351376E-05
20001212;7.25495581405405E-05
20001213;0.000190178815728043
20001214;0.000151939667847908
20001215;0.000244741464047161
20001218;0.000214476611795445
20001219;0.000329294734530184
20001220;0.000477456710353658
20001221;0.000230074375907597
20001222;0.000174237436371181
20001225;
20001226;8.28361222988832E-05
20001227;8.50160003153747E-05
20001228;5.49896952510585E-05
20001229;9.06394986742718E-05
20010102;0.000194408062286778
20010103;0.00101685198758529
20010104;0.000169793092447242
20010105;0.000239664599689353
20010108;
20010109;0.00019091804392625
20010110;0.000225235003933692
20010111;7.4157086738369E-05
20010112;0.000109215774103285
20010115;
20010116;7.89795993349046E-05
20010117;0.000155109367215656
20010118;8.95013711902046E-05
20010119;0.000124419257258069
20010122;9.96061559059767E-05
20010123;7.6784027266432E-05
20010124;7.65711318970192E-05
20010125;8.09271721116038E-05
20010126;8.86834058726344E-05
20010129;4.75475274003585E-05
20010130;5.41435274219516E-05
20010131;0.000106998350153927
20010201;7.40641197747106E-05
20010202;6.71516058302488E-05
20010205;5.55361133030388E-05
20010206;4.26073906233787E-05
20010207;9.49503945455582E-05
20010208;6.32000254665636E-05
20010209;7.00736857155923E-05
20010212;6.90706334344516E-05
20010213;6.87214662360921E-05
20010214;8.86528852556932E-05
20010215;8.0102094214358E-05
20010216;0.000236994705929074
20010219;
20010220;7.85117321540925E-05
20010221;0.000125302523592999
20010222;0.000347536804369438
20010223;0.000348191036172007
20010226;0.000130602195534213
20010227;8.22489261735167E-05
20010228;0.000216005793373102
20010301;0.000276228579912302
20010302;0.000283220388677348
20010305;8.05470688397122E-05
20010306;0.000189810360756333
20010307;0.000128088976306213
20010308;
20010309;0.000228881933366181
20010312;0.000400020587359611
20010313;0.00027875256736135
20010314;0.000911988549835274
20010315;0.000230374555667726
20010316;0.000255026097125757
20010319;0.00013140065416155
20010320;0.000271072357579248
20010321;
20010322;0.000549048215227959
20010323;0.000331729815403025
20010326;0.00019087727886833
20010327;0.000125494998389531
20010328;0.000379188033775807
20010329;0.000257121923338797
20010330;0.000216491492004671
20010402;
20010403;0.000287830313306995
20010404;0.000359057906638334
20010405;0.000456840325174892
20010406;0.000473720776701423
20010409;0.000161716212676098
20010410;0.000202029435579057
20010411;0.000258965429220941
20010412;0.000188550321430001
20010413;
20010416;0.000113903640354383
20010417;0.000211880315695083
20010418;
20010419;0.000102064085534115
20010420;0.000114008693533267
20010423;9.51436424812593E-05
20010424;8.92574975740055E-05
20010425;0.000120044326367708
20010426;0.000103541735196774
20010427;0.000175494783225572
20010430;9.5448515850017E-05
20010501;7.88801785315464E-05
20010502;0.000120274501268612
20010503;0.000165658197339814
20010504;0.000260495682499982
20010507;8.05365785600596E-05
20010508;6.83015790531837E-05
20010509;0.00012759302829065
20010510;0.000116428498624003
20010511;8.01262528925685E-05
20010514;3.43491023876614E-05
20010515;0.000100488516796111
20010516;0.000119014971541405
20010517;9.7311861103912E-05
20010518;5.88848508846869E-05
20010521;6.55231410228754E-05
20010522;6.5693411121717E-05
20010523;7.89249702375195E-05
20010524;7.05562729528608E-05
20010525;4.23865963878848E-05
20010528;
20010529;4.52467736506936E-05
20010530;9.65208192047796E-05
20010531;7.48328990538274E-05
20010601;8.12832278491749E-05
20010604;5.92882436778668E-05
20010605;5.59971149561321E-05
20010606;7.8427163407123E-05
20010607;6.36896957021332E-05
20010608;4.18328574761093E-05
20010611;3.85803598894844E-05
20010612;0.000134591590530144
20010613;4.85302181031508E-05
20010614;8.59429126987633E-05
20010615;0.000171628187881335
20010618;8.15136095253545E-05
20010619;0.00021870053273985
20010620;8.66459979128519E-05
20010621;7.80660547300822E-05
20010622;6.5523350385838E-05
20010625;6.25451170552982E-05
20010626;0.000150648355261391
20010627;0.000118881712124363
20010628;0.000110333975850775
20010629;5.28575817792806E-05
20010702;4.77741618819378E-05
20010703;2.46938677445735E-05
20010704;
20010705;5.2964397846824E-05
20010706;0.000106860449150111
20010709;5.41560401709797E-05
20010710;7.91258968571095E-05
20010711;0.000135512224849855
20010712;0.000123041241036678
20010713;5.92999768962324E-05
20010716;6.57946348154512E-05
20010717;7.971095420901E-05
20010718;0.00012406107374644
20010719;0.000146609892731332
20010720;6.91428839957431E-05
20010723;9.38539859069576E-05
20010724;0.000120962612580912
20010725;0.000101496296088338
20010726;7.81225692242629E-05
20010727;5.98980359948961E-05
20010730;5.65543833113278E-05
20010731;5.78569633706134E-05
20010801;5.4966645677245E-05
20010802;7.88224755988476E-05
20010803;7.89048848465377E-05
20010806;4.64982392903879E-05
20010807;3.97509172552212E-05
20010808;8.62853694067044E-05
20010809;0.000107240259389645
20010810;0.000106946177055153
20010813;4.19190004468564E-05
20010814;6.15723629375706E-05
20010815;6.96377106256543E-05
20010816;0.00011901222541489
20010817;0.000138048787790923
20010820;4.1046113973714E-05
20010821;
20010822;
20010823;3.55332691555755E-05
20010824;7.95253706793636E-05
20010827;4.57823556656265E-05
20010828;7.575672334539E-05
20010829;8.2278502804917E-05
20010830;0.000153838725606192
20010831;0.000121488453648599
20010903;
20010904;0.000146425329511823
20010905;0.000245843851932621
20010906;0.000303154733619319
20010907;0.000278006216994586
20010910;5.57172730285613E-05
20010911;
20010912;
20010913;
20010914;
20010917;0.000527507057797574
20010918;0.00010857707443265
20010919;0.000433449322197068
20010920;0.000532549192601185
20010921;0.00148181689281704
20010924;0.000755566923746354
20010925;0.000170166201812436
20010926;0.000148466847739171
20010927;0.000175192489547712
20010928;0.000191295996053481
20011001;0.000124398133451711
20011002;0.000124162519667611
20011003;0.000213873045343387
20011004;0.00021015651734003
20011005;0.000192749620059962
20011008;
20011009;8.1220904465886E-05
20011010;0.000132902761907629
20011011;0.000173009382873812
20011012;0.000344874490398838
20011015;0.000132737427297021
20011016;0.000118049091599346
20011017;0.00024762765730948
20011018;0.000113660373887148
20011019;8.30427932257738E-05
20011022;8.82560204019868E-05
20011023;0.000130599552456748
20011024;
20011025;0.00027786113235558
20011026;0.000143122737156478
20011029;0.000135022797451292
20011030;0.000201346779909698
20011031;0.000174878708300858
20011101;0.000190265033345573
20011102;0.00012710699535766
20011105;0.000144485130665186
20011106;0.000133388035367271
20011107;6.4049222941788E-05
20011108;0.000135100655105523
20011109;0.000117138987011343
20011112;0.000349941847788941
20011113;0.00017082484843934
20011114;5.24897612456232E-05
20011115;8.33318312935008E-05
20011116;7.44772411019188E-05
20011119;7.08916567751359E-05
20011120;6.70656200336397E-05
20011121;6.20749516808791E-05
20011122;
20011123;2.16538090773494E-05
20011126;5.59478888345481E-05
20011127;0.000164119559015698
20011128;0.000129958605007666
20011129;9.39045339407466E-05
20011130;4.94745333564118E-05
20011203;0.000126145324178406
20011204;5.5317908995138E-05
20011205;0.000104622109836448
20011206;5.49048934663161E-05
20011207;8.19800978880866E-05
20011210;6.63051720990094E-05
20011211;7.27892429682922E-05
20011212;8.44586110443733E-05
20011213;0.000166453366931744
20011214;8.01345584914507E-05
20011217;5.45171880697422E-05
20011218;7.6189608376737E-05
20011219;9.73588960224654E-05
20011220;4.49013910811671E-05
20011221;5.00761877499162E-05
20011224;7.53712100833089E-06
20011225;
20011226;4.33722477610366E-05
20011227;2.51013983761838E-05
20011228;3.65013825150131E-05
20011231;4.11158252671939E-05
20020102;9.33674988909387E-05
20020103;4.31130788959762E-05
20020104;0.000109164889362481
20020107;4.72133834501189E-05
20020108;5.44480919371929E-05
20020109;0.000101089817737242
20020110;5.38952502310662E-05
20020111;6.2102880557398E-05
20020114;3.88575796261868E-05
20020115;6.74810337794846E-05
20020116;9.97892496443095E-05
20020117;
20020118;2.85803811647481E-05
20020121;
20020122;7.05735634915117E-05
20020123;5.8016954524698E-05
20020124;6.41433239878699E-05
20020125;5.26437948810911E-05
20020128;9.89667317990329E-06
20020129;0.000106878746399567
20020130;0.00029764242362758
20020131;8.64104682009752E-05
20020201;
20020204;0.000102033971416308
20020205;0.000198242923995488
20020206;0.000178811544262794
20020207;0.000123671883680877
20020208;0.000100175544169282
20020211;5.18764566687371E-05
20020212;7.78308375154629E-05
20020213;6.38278615328406E-05
20020214;6.86533813775413E-05
20020215;7.89539873661156E-05
20020218;
20020219;0.00010939166778167
20020220;0.000110428355607571
20020221;0.000118341103688174
20020222;0.000160392915675895
20020225;8.6383160850474E-05
20020226;0.000112971804217719
20020227;0.000127866025950654
20020228;9.87660054755304E-05
20020301;9.19700358734898E-05
20020304;6.67395068498553E-05
20020305;0.000116397193556256
20020306;5.93146577108296E-05
20020307;0.000107423866711209
20020308;0.000112354101597438
20020311;4.18102002540032E-05
20020312;0.000179204766360789
20020313;6.09538747386966E-05
20020314;2.8923441750814E-05
20020315;4.64964331533795E-05
20020318;6.19340507180375E-05
20020319;5.54052197132871E-05
20020320;8.40242765698664E-05
20020321;6.25416391067093E-05
20020322;5.92428896065109E-05
20020325;4.59034920716963E-05
20020326;9.01389096431524E-05
20020327;4.61378418345041E-05
20020328;4.33607261996603E-05
20020329;
20020401;7.9932075843222E-05
20020402;6.0573866873613E-05
20020403;5.87606158889937E-05
20020404;5.70977448060901E-05
20020405;6.73816390815656E-05
20020408;0.000129408626313623
20020409;4.82555611655224E-05
20020410;5.39450087392137E-05
20020411;9.81410910690911E-05
20020412;8.01058966254966E-05
20020415;7.35920489394233E-05
20020416;0.000132668514866341
20020417;3.98330308768471E-05
20020418;0.000181103984491608
20020419;3.29718486898543E-05
20020422;5.07191592041887E-05
20020423;7.31873771513761E-05
20020424;6.6634160516906E-05
20020425;8.186903710115E-05
20020426;8.18809438207443E-05
20020429;7.70836902754041E-05
20020430;8.7892337716839E-05
20020501;0.000112103940821611
20020502;8.85920643321797E-05
20020503;9.02399324294701E-05
20020506;8.32683420364442E-05
20020507;0.000108562841715304
20020508;0.000348936248227223
20020509;0.000138649291568573
20020510;9.03816016025911E-05
20020513;7.64227692085556E-05
20020514;0.00019705887608676
20020515;0.00012837243718981
20020516;5.80295625242186E-05
20020517;6.30613395034799E-05
20020520;8.27961958842115E-05
20020521;7.48257887137783E-05
20020522;8.69466333140122E-05
20020523;7.03493738872491E-05
20020524;4.94484618614277E-05
20020527;
20020528;6.28389559467864E-05
20020529;4.53590604617104E-05
20020530;0.000113379368073612
20020531;6.17179364357141E-05
20020603;0.000129797281780366
20020604;0.000198409566616003
20020605;7.76641392351107E-05
20020606;9.45533600516647E-05
20020607;0.000322678544470008
20020610;0.000109759045859158
20020611;0.000121003413639116
20020612;0.000193484945017963
20020613;0.00013200479365041
20020614;0.000397429864733766
20020617;0.000125216879648873
20020618;0.000103304240129046
20020619;0.000139452462703573
20020620;0.000133074106097083
20020621;0.000159034659251467
20020624;0.000259845436862885
20020625;0.000261752718942145
20020626;0.000756585066350018
20020627;0.000317504128400047
20020628;0.00011340423579207
20020701;0.00014744683488659
20020702;0.000247380621563866
20020703;0.000219137717473654
20020704;
20020705;0.000189798612801687
20020708;0.00018911180601907
20020709;0.000197668573121647
20020710;0.000326430141583065
20020711;0.000648145169840337
20020712;0.000394194293097086
20020715;0.000589980237586334
20020716;0.000551815148630082
20020717;0.000899360046600636
20020718;0.000273014670204483
20020719;0.0005384197945487
20020722;0.00109899290945843
20020723;0.000830150527701511
20020724;0.0014532193364547
20020725;0.00122301687067713
20020726;0.000394215345185277
20020729;0.00051563770759492
20020730;0.00046824114517772
20020731;0.000330919091368461
20020801;0.000341467794117256
20020802;0.000288553018981338
20020805;0.000259937580886694
20020806;0.000623667455360898
20020807;0.000749102587296041
20020808;0.00030032131104492
20020809;0.000367217272904397
20020812;0.00034089234210608
20020813;0.000351433730498434
20020814;0.000361197622119493
20020815;0.000389920132520085
20020816;6.36931815552932E-05
20020819;0.000114232432432089
20020820;0.000209722537241873
20020821;0.000314211905370747
20020822;0.000149795222663396
20020823;0.000184090338176799
20020826;0.000149021722910165
20020827;0.00026508169243222
20020828;0.000202505462379316
20020829;0.000376743461155916
20020830;0.0002445103531593
20020902;
20020903;0.000383756581632403
20020904;0.000162734508874197
20020905;0.000421939251179194
20020906;0.000395026537817161
20020909;0.000188659076089346
20020910;7.39941139408302E-05
20020911;0.000138731601350339
20020912;0.000162197335986929
20020913;0.000230762571725551
20020916;0.000116472068344036
20020917;0.000265047503431081
20020918;0.00030649761016033
20020919;0.000366799979797947
20020920;0.00017595563674279
20020923;0.000313892353319978
20020924;0.000513829718463989
20020925;0.000442179517530602
20020926;0.000290472191764439
20020927;0.000259187359452694
20020930;0.000684564561298311
20021001;0.000361885530136234
20021002;0.000244270941716191
20021003;0.000427016690544049
20021004;0.000801281734762094
20021007;0.000351234477361523
20021008;0.000678325615476017
20021009;0.00066973256280005
20021010;0.000508387642096234
20021011;0.000541386641908771
20021014;0.000267248699087566
20021015;0.000721435590566092
20021016;0.000290894155323255
20021017;0.000719413616665632
20021018;0.000285748946209159
20021021;0.000207645451532982
20021022;7.60247584656482E-05
20021023;0.000267037851274791
20021024;0.00023045092877861
20021025;0.000222387911405372
20021028;0.000227886034326275
20021029;0.000310065334288036
20021030;0.000184243937742864
20021031;
20021101;0.000240609949213299
20021104;0.000245680426927344
20021105;0.000102177307120765
20021106;0.000373420450121897
20021107;0.000198323817827602
20021108;0.000183447457333749
20021111;0.000132614419455649
20021112;0.000166520918052523
20021113;0.000258555571438709
20021114;0.000282557363730626
20021115;0.000198549793764816
20021118;0.000136022244508049
20021119;0.00012011433590988
20021120;
20021121;0.000148113479153222
20021122;0.000101195173660463
20021125;8.26325867422671E-05
20021126;0.000124603636777405
20021127;0.000171796459334525
20021128;
20021129;4.20959406808647E-05
20021202;0.000391078314404314
20021203;0.000142284860500083
20021204;0.000261893083213795
20021205;9.86373530084068E-05
20021206;0.000268718243933849
20021209;0.000154650155528949
20021210;9.75853264906312E-05
20021211;0.000136244469849638
20021212;0.000114775724520447
20021213;0.000176895621318315
20021216;8.27975264835883E-05
20021217;7.34773656482003E-05
20021218;0.000113999201286273
20021219;0.000116272183979961
20021220;0.000127411460041032
20021223;7.23363486188869E-05
20021224;2.44461878567625E-05
20021225;
20021226;9.0425376030005E-05
20021227;8.85931907356244E-05
20021230;8.21901116667552E-05
20021231;0.000119536896289949
20030101;
20030102;0.000259437321768455
20030103;9.67686886434615E-05
20030106;6.70253792785002E-05
20030107;0.000111268476827496
20030108;0.000127060129036039
20030109;0.000113873805128327
20030110;0.000161543600247749
20030113;0.00012352655119187
20030114;7.10503814819836E-05
20030115;6.77056181601444E-05
20030116;0.000101381457636421
20030117;
20030120;
20030121;
20030122;9.97113674603E-05
20030123;0.000149132936882953
20030124;0.000162688292188665
20030127;0.00026242204941013
20030128;0.000145340768826172
20030129;0.000246532117192108
20030130;0.000131006527748364
20030131;0.000172490420505041
20030203;0.000109750571620639
20030204;0.000252379001347636
20030205;0.000185508946657476
20030206;0.000184239300670662
20030207;0.000187226746075208
20030210;0.000135639811269942
20030211;9.42357183727258E-05
20030212;0.000116411611267377
20030213;0.000177186850183563
20030214;0.000205174674117283
20030217;
20030218;0.000158285889029525
20030219;8.22739001542224E-05
20030220;7.99530738401007E-05
20030221;0.000151882913121994
20030224;9.6260977765701E-05
20030225;0.00024937596670544
20030226;0.00012770918631985
20030227;0.000194127971152687
20030228;0.000106085884798118
20030303;0.000149879316253029
20030304;5.12986776706501E-05
20030305;0.000124111071507296
20030306;0.000197691294354253
20030307;0.000337895065658508
20030310;0.000129277733841393
20030311;0.000126670581685618
20030312;0.000184653002667793
20030313;0.00030709967108831
20030314;0.000238312414442695
20030317;0.000374612875888105
20030318;0.000191116538428416
20030319;0.000152490460820265
20030320;0.000206591328127557
20030321;0.000203575916504195
20030324;0.000429365480449442
20030325;0.000147321483802253
20030326;0.000108988867912047
20030327;0.000154451078535896
20030328;0.000112977731602023
20030331;0.000248645591012364
20030401;0.000131593182581252
20030402;0.000313218819623917
20030403;7.55377333157146E-05
20030404;0.000164556322506085
20030407;0.000528414166311603
20030408;0.000108830208293215
20030409;0.000143184537405265
20030410;5.56457954675793E-05
20030411;0.000178735107080432
20030414;9.24991396727079E-05
20030415;7.05109243535051E-05
20030416;0.000131995111060842
20030417;5.16793870417609E-05
20030418;
20030421;8.97209296442194E-05
20030422;0.000120186899494666
20030423;5.44249610711669E-05
20030424;9.29887480757254E-05
20030425;6.9049225115743E-05
20030428;6.86474838007568E-05
20030429;0.000127573090795508
20030430;0.000118095378634211
20030501;0.00010698378810216
20030502;0.00010160429575095
20030505;8.54119547421925E-05
20030506;8.2027427976054E-05
20030507;9.77535286645356E-05
20030508;0.000116691923146415
20030509;6.85378296576841E-05
20030512;5.61130391256993E-05
20030513;7.00448063414487E-05
20030514;8.41224577227631E-05
20030515;0.000102622165634027
20030516;5.70969894631606E-05
20030519;0.000102833844419657
20030520;0.000132580012731489
20030521;9.61842265804477E-05
20030522;7.02388038922531E-05
20030523;4.01178127956738E-05
20030526;
20030527;8.68326518884318E-05
20030528;6.90773802530211E-05
20030529;9.49135078768316E-05
20030530;8.14510667515874E-05
20030602;0.000121678734659703
20030603;8.34494624156949E-05
20030604;6.61049083240053E-05
20030605;0.000101978456304882
20030606;0.000191817693006894
20030609;6.1539479175269E-05
20030610;7.30641904156279E-05
20030611;6.25941066935784E-05
20030612;8.99985919234836E-05
20030613;7.87205372037913E-05
20030616;7.42299725291622E-05
20030617;6.08493385629195E-05
20030618;6.01356389672577E-05
20030619;8.02791986967415E-05
20030620;9.26638157611413E-05
20030623;5.59254108904133E-05
20030624;5.61374120796644E-05
20030625;0.000129909495961755
20030626;7.02123710016295E-05
20030627;8.00186130603507E-05
20030630;0.000118424385281492
20030701;0.000113002546140574
20030702;5.46324839579309E-05
20030703;0.000136224540775825
20030704;
20030707;0.000126720633089892
20030708;5.82854760110274E-05
20030709;8.99731229667761E-05
20030710;0.000112013705195144
20030711;7.58741136178579E-05
20030714;0.000201352760107478
20030715;0.000125015807759099
20030716;6.33768573525919E-05
20030717;0.000104588496895528
20030718;7.61164892037876E-05
20030721;7.17977276485683E-05
20030722;0.000110911629939654
20030723;4.04817617205763E-05
20030724;0.000112086096573629
20030725;8.5438594665045E-05
20030728;8.94124541500603E-05
20030729;0.000135890248476693
20030730;5.08360770975487E-05
20030731;0.000204413337392616
20030801;7.99951272321447E-05
20030804;0.000119259583547488
20030805;0.000144270639465959
20030806;0.000101726364780588
20030807;6.77974631401929E-05
20030808;6.25497843758701E-05
20030811;5.63415462261553E-05
20030812;5.85839451310672E-05
20030813;4.0633396758162E-05
20030814;5.59486542141533E-05
20030815;1.45993720615292E-05
20030818;3.62384381596878E-05
20030819;4.72095984654571E-05
20030820;4.82593423797624E-05
20030821;8.2023154529173E-05
20030822;0.000112457042037123
20030825;3.50472447902217E-05
20030826;7.86185686770235E-05
20030827;1.83222193592594E-05
20030828;5.265529483779E-05
20030829;5.62034933697864E-05
20030901;
20030902;7.22705601791842E-05
20030903;5.83866580377736E-05
20030904;2.94346478400371E-05
20030905;5.95721611239159E-05
20030908;4.45919213621651E-05
20030909;4.91142147605043E-05
20030910;5.53980889853728E-05
20030911;5.81692105230762E-05
20030912;5.80979848017057E-05
20030915;3.16911352072841E-05
20030916;3.39209441297319E-05
20030917;3.01348101602753E-05
20030918;3.22311042117061E-05
20030919;3.07493100233614E-05
20030922;0.000117460603260011
20030923;4.80855994258011E-05
20030924;5.99099797180383E-05
20030925;7.66423818827538E-05
20030926;9.4851606540437E-05
20030929;7.13479932422085E-05
20030930;0.000134886956283771
20031001;7.91148588139391E-05
20031002;5.47151061646515E-05
20031003;0.000230852556208025
20031006;2.40050807858697E-05
20031007;7.30497204870166E-05
20031008;3.41316981242306E-05
20031009;0.00012517986556169
20031010;2.6533807326495E-05
20031013;5.03424938164269E-05
20031014;2.86467632797117E-05
20031015;
20031016;2.24793773650873E-05
20031017;4.54123323099663E-05
20031020;3.69048331569134E-05
20031021;3.29043710894642E-05
20031022;0.0001023197223894
20031023;6.23888424134949E-05
20031024;0.000101884735171516
20031027;5.50745845069016E-05
20031028;4.48970595364015E-05
20031029;4.79980895803508E-05
20031030;7.47013361156786E-05
20031031;4.10266750324505E-05
20031103;4.63834278376342E-05
20031104;3.56381178199692E-05
20031105;5.1707090765228E-05
20031106;3.65284023554767E-05
20031107;4.78868295079886E-05
20031110;2.05588345714899E-05
20031111;2.06152000035356E-05
20031112;2.69341777615935E-05
20031113;3.84344370981699E-05
20031114;5.01495349007516E-05
20031115;
20031117;8.76884534167589E-05
20031118;6.0699613469438E-05
20031119;3.78813009210089E-05
20031120;8.97843258064533E-05
20031121;5.54590829883286E-05
20031124;7.03679123330001E-05
20031125;2.98400587605257E-05
20031126;4.17559239092276E-05
20031127;
20031128;8.32268798745484E-06
20031201;5.89823597147578E-05
20031202;2.55178176657838E-05
20031203;4.94554442252456E-05
20031204;3.35337240761797E-05
20031205;6.0634114166116E-05
20031208;2.43892899276387E-05
20031209;5.02040882352759E-05
20031210;3.40955335612658E-05
20031211;3.0973324405058E-05
20031212;2.63032414834542E-05
20031215;0.000103943611877841
20031216;3.94745600794495E-05
20031217;2.16357849130644E-05
20031218;2.00425006257107E-05
20031219;3.22932876777796E-05
20031222;1.93097632672391E-05
20031223;1.51049054275057E-05
20031224;1.12526481282289E-05
20031225;
20031226;6.98967135011655E-06
20031229;2.49856536769377E-05
20031230;1.14045645661729E-05
20031231;1.94598462646984E-05
20040101;
20040102;4.91623433015459E-05
20040105;5.56887290284384E-05
20040106;2.22871821640728E-05
20040107;2.97560236403703E-05
20040108;3.24230667487855E-05
20040109;7.12370726258314E-05
20040112;
20040113;
20040114;2.1808117579276E-05
20040115;4.77927013499462E-05
