DateID;Realized Variance (5-minute)
20001012;0.00136104861870112
20001013;0.000566539661784364
20001016;0.000463738945626507
20001017;0.000492511329358347
20001018;0.0017504040626311
20001019;0.000330722428114042
20001020;0.000295467134694103
20001023;0.000315252787009022
20001024;0.0002418254231179
20001025;0.000623571564218026
20001026;0.00124665972913209
20001027;0.000780321139561331
20001030;0.000576945303290191
20001031;0.000426612717202206
20001101;0.000462679667647796
20001102;0.000225947980822873
20001103;0.000217720021621863
20001106;0.000117463714968145
20001107;0.000230132769120633
20001108;0.000451777321549904
20001109;0.000940035998502589
20001110;0.000428799696122378
20001113;0.00120369901644411
20001114;0.000438790742805458
20001115;0.000428851938366814
20001116;0.000338619571214978
20001117;0.000863078760672738
20001120;0.000497903527789193
20001121;0.000562266458083641
20001122;0.000691465541698067
20001123;
20001124;0.000174010085177085
20001127;0.000352346702887812
20001128;0.000614047612691801
20001129;0.000939824718914629
20001130;0.00114339213558602
20001201;0.000762477977646848
20001204;0.00102529723282614
20001205;0.000521193019895967
20001206;0.000941227319691598
20001207;0.000752662424504113
20001208;0.000685451180154297
20001211;0.000471373507393394
20001212;0.0004124061143045
20001213;0.000629197318078875
20001214;0.000598248847548939
20001215;0.000556105280076597
20001218;0.000601451836042814
20001219;0.00157930225861301
20001220;0.00119276395028703
20001221;0.00175057882309093
20001222;0.000766677579602216
20001225;
20001226;0.000547056091474157
20001227;0.000427972358804407
20001228;0.000411593965289928
20001229;0.000484042581476414
20010102;0.000999434972349209
20010103;0.00387724087820696
20010104;0.000800190757709326
20010105;0.00112537807903058
20010108;
20010109;0.000714887678518378
20010110;0.000932036662061704
20010111;0.000600997230016248
20010112;0.000571622107495349
20010115;
20010116;0.000319857009363207
20010117;0.000321486506599112
20010118;0.000345167897476693
20010119;0.000401177790642817
20010122;0.000294145342975446
20010123;0.000234213104892073
20010124;0.000345469880521636
20010125;0.000297596305331128
20010126;0.000306078385811649
20010129;0.000178523998826759
20010130;0.000237012429068263
20010131;0.000338626640004355
20010201;0.000359404890648594
20010202;0.000262249617224125
20010205;0.000252722646254998
20010206;0.000270067448844507
20010207;0.000362455109608777
20010208;0.000297668853595474
20010209;0.000314181027245667
20010212;0.000403776253757548
20010213;0.000435508631414347
20010214;0.00048750933989516
20010215;0.000279175847679966
20010216;0.000283368913443137
20010219;
20010220;0.000399906595108035
20010221;0.000753049718083268
20010222;0.00132436580149783
20010223;0.000915820565828712
20010226;0.000435876588581602
20010227;0.00028744452605137
20010228;0.000924925423650577
20010301;0.000907781096250274
20010302;0.00058968246496261
20010305;0.00027359931313506
20010306;0.000210052473358128
20010307;0.0002923737460752
20010308;
20010309;0.000394793040841367
20010312;0.000537795807914551
20010313;0.000696231635652024
20010314;0.0012195608903137
20010315;0.000348626762996657
20010316;0.00050517394846387
20010319;0.000419501214847103
20010320;0.000885626332009648
20010321;
20010322;0.000938209144655939
20010323;0.000602861421084846
20010326;0.000267712472330756
20010327;0.000368754559402559
20010328;0.000376179812484332
20010329;0.000475911278130576
20010330;0.000610740859821695
20010402;
20010403;0.000597846195172601
20010404;0.000906651962692915
20010405;0.000402652017194554
20010406;0.000648200014681343
20010409;0.000300167735947748
20010410;0.000338847580020243
20010411;0.000449962125140245
20010412;0.000511732122632751
20010413;
20010416;0.000363147082229465
20010417;0.000571303859563818
20010418;
20010419;0.000401473150517439
20010420;0.000449780134163969
20010423;0.00019672446781582
20010424;0.000417728705227241
20010425;0.00044330289755928
20010426;0.000296519828045277
20010427;0.000277581312492935
20010430;0.000228797299370718
20010501;0.000242745355132259
20010502;0.000336136663209297
20010503;0.000278054444095445
20010504;0.000436616366170909
20010507;0.000283645748526978
20010508;0.000207464622487251
20010509;0.000252626540322916
20010510;0.00017818266792242
20010511;0.000164085058855968
20010514;0.000114046013265726
20010515;0.000334530327131191
20010516;0.000287972549707268
20010517;0.000285713930004177
20010518;0.000183032369465358
20010521;0.000203662590266083
20010522;0.000284509127146761
20010523;0.000207556650849937
20010524;0.000238848619942502
20010525;0.000141016504506693
20010528;
20010529;0.000188984267701663
20010530;0.000223669650554392
20010531;0.000255545511419096
20010601;0.000226926929440782
20010604;0.000152601914825692
20010605;0.0001519523159006
20010606;0.000298695391996233
20010607;0.000150757588020707
20010608;0.00019730078535414
20010611;0.000116444655169849
20010612;0.000308460149169528
20010613;0.00025962187364139
20010614;0.000244769399130379
20010615;0.000386025240615567
20010618;0.000256287351285403
20010619;0.000195716645149505
20010620;0.000329330018543447
20010621;0.000300041628882908
20010622;0.000323194896919529
20010625;0.000166688604853436
20010626;0.000208005736533674
20010627;0.000240739944442834
20010628;0.000372163202685093
20010629;0.000157679343581209
20010702;0.000209172660480482
20010703;7.24372732545564E-05
20010704;
20010705;0.000107184140385696
20010706;0.000207334437805109
20010709;0.000155642893886213
20010710;0.000197015812619895
20010711;0.000348799907394686
20010712;0.000101270756986691
20010713;0.000181635444678058
20010716;0.000215534377474916
20010717;0.000206932293939127
20010718;0.000217009775825913
20010719;0.000195361261272027
20010720;0.000108169012412147
20010723;0.000176598971556563
20010724;0.000218470695594337
20010725;0.000264414357214251
20010726;0.000198663162671541
20010727;0.000134705754691555
20010730;0.000100116081018114
20010731;0.000143388013652409
20010801;9.11782629796914E-05
20010802;9.84871965067213E-05
20010803;0.000120891658285561
20010806;5.61215920238849E-05
20010807;9.20598077527227E-05
20010808;0.000218955347381755
20010809;0.000252158475613805
20010810;0.000255962600180793
20010813;0.000115898109021394
20010814;0.000112915696669322
20010815;0.000164704179176272
20010816;0.000197398712021127
20010817;0.000138000565474867
20010820;0.00011770712923236
20010821;1.89710497214827E-05
20010822;
20010823;0.000109597965671738
20010824;0.000148880273599713
20010827;0.000171545314800305
20010828;0.000254375622357353
20010829;0.000183327124209218
20010830;0.000259152792703292
20010831;0.000299395128785848
20010903;
20010904;0.000361740588273052
20010905;0.000513454906772953
20010906;0.00056828775352196
20010907;0.000581752485788483
20010910;0.000110879810950118
20010911;
20010912;
20010913;
20010914;
20010917;0.000499155348304524
20010918;0.00023540324292564
20010919;0.000881598857925702
20010920;0.000617638884906215
20010921;0.000778035868079625
20010924;0.000425612786974465
20010925;0.000380372685329502
20010926;0.0001925628284899
20010927;0.000478833964150794
20010928;0.000418542047188045
20011001;0.000255665967644135
20011002;0.000321991517847681
20011003;0.000639843797240724
20011004;0.000648710033610489
20011005;0.000512695675068153
20011008;
20011009;0.000281784422930191
20011010;0.000326436377805148
20011011;0.000378570381448778
20011012;0.000739230517171417
20011015;0.000223071628521453
20011016;0.000286039122540781
20011017;0.000557490384723107
20011018;0.000393295176310447
20011019;0.000189181922151737
20011022;0.000273934192022453
20011023;0.000281942275608656
20011024;
20011025;0.00044603965541162
20011026;0.000344887185102173
20011029;0.000321815204897421
20011030;0.000411091959446422
20011031;0.000322832030116412
20011101;0.000393675837524664
20011102;0.000243580512117481
20011105;0.000133874620418484
20011106;0.000250012741884727
20011107;0.000145610760348102
20011108;0.000322029633616226
20011109;0.000328897785089421
20011112;0.000680928911655216
20011113;0.000188627517918721
20011114;0.000144471126160695
20011115;0.000223507855477083
20011116;0.000136221964086731
20011119;0.000116621720179814
20011120;0.000176947499912978
20011121;0.000194053954530502
20011122;
20011123;4.46975886334583E-05
20011126;0.000159813088212172
20011127;0.000297212451342988
20011128;0.000313510194266811
20011129;0.000206571083752908
20011130;0.000153550782859728
20011203;0.000175618036918446
20011204;8.79879375360281E-05
20011205;0.00020289683069391
20011206;0.000163186117786915
20011207;0.000141672587799054
20011210;0.000162198889146132
20011211;0.000104012861622195
20011212;0.000193640518410222
20011213;0.000170626912226503
20011214;0.000199818587245357
20011217;0.000120279232971259
20011218;0.000116414788790514
20011219;0.000156667767913005
20011220;0.000147403155316068
20011221;5.38569927735506E-05
20011224;2.65895362410223E-05
20011225;
20011226;9.53221404493872E-05
20011227;6.71957951239169E-05
20011228;6.12022447284702E-05
20011231;8.62577311188495E-05
20020102;0.000197202906360241
20020103;0.000129351946733356
20020104;0.000199584448864549
20020107;0.000128253869274664
20020108;0.000155130571967112
20020109;0.000203059026242094
20020110;0.000172279084887801
20020111;0.000144713938981187
20020114;0.000116587992544732
20020115;0.000107895465949129
20020116;0.000160130371137546
20020117;4.05733036198357E-05
20020118;9.07520453241271E-05
20020121;
20020122;0.000163248176116661
20020123;0.00015070584771135
20020124;0.000129255951588248
20020125;9.81972053742526E-05
20020128;2.71480247428658E-05
20020129;0.000214997075444013
20020130;0.000448161687335159
20020131;0.000162403332953652
20020201;4.41544520082586E-05
20020204;0.000192604204894953
20020205;0.000324538146360804
20020206;0.000276434605578327
20020207;0.000262520779780239
20020208;0.00023148294534247
20020211;0.000101520743859252
20020212;0.000113748830477677
20020213;0.000113881956558968
20020214;0.000152723605455122
20020215;0.000143005883623456
20020218;
20020219;0.000131238444625823
20020220;0.000263647971740701
20020221;0.000244789715690521
20020222;0.000333936454957197
20020225;0.000153427202538469
20020226;0.0003236060375582
20020227;0.000241313491005311
20020228;0.000237257182165558
20020301;0.00019181964624821
20020304;0.000230878145541688
20020305;0.000252456721749514
20020306;0.00022678737506466
20020307;0.000263131706731678
20020308;0.000143732136746618
20020311;0.000116173713928335
20020312;0.000131325725421521
20020313;8.62161485064934E-05
20020314;0.000115813867395327
20020315;0.000119394698990639
20020318;0.000102041607406007
20020319;8.85219853753601E-05
20020320;7.50635668835954E-05
20020321;0.000134244325263822
20020322;0.00012022139907384
20020325;0.000109129801500506
20020326;0.000173668487261587
20020327;9.25261571321498E-05
20020328;7.40027342484323E-05
20020329;
20020401;0.000111644664681286
20020402;9.13645499162284E-05
20020403;0.000142318363124841
20020404;0.000144146685502882
20020405;0.000116690156967951
20020408;0.00016145072697231
20020409;0.000128401407605131
20020410;0.000230243168222456
20020411;0.000133379024299848
20020412;0.000134936814647913
20020415;0.000115865248366754
20020416;9.54351683769282E-05
20020417;0.000103441957319611
20020418;0.000200260165614667
20020419;9.44567064166028E-05
20020422;6.19872565435711E-05
20020423;0.000129653213093716
20020424;0.000160175354797881
20020425;0.000206974093030069
20020426;0.000219382490021439
20020429;0.000194138878634575
20020430;0.000209779592213294
20020501;0.000239065348907878
20020502;0.000309741253295892
20020503;0.000178466405567818
20020506;0.000180539985232085
20020507;0.000282118926340569
20020508;0.000242536843212469
20020509;0.000268827676762948
20020510;0.000286171654245565
20020513;0.00020657947521211
20020514;0.00014027680608446
20020515;0.000297518475053768
20020516;0.000184330438297244
20020517;0.000170600243291836
20020520;0.000102093517814021
20020521;0.0001506615099366
20020522;0.000226531592370453
20020523;0.000194013107167179
20020524;0.000119914805287848
20020527;
20020528;0.000146912907032473
20020529;0.000103901174935884
20020530;0.000174408238734378
20020531;0.000136115357384071
20020603;0.000227049194426123
20020604;0.000417741192508778
20020605;0.000317604678961893
20020606;0.000161562357126875
20020607;0.000313492172932104
20020610;0.000157246671885583
20020611;0.000189555831409338
20020612;0.000501263304549575
20020613;0.000251041204698401
20020614;0.000514177455847058
20020617;0.000143302551462695
20020618;0.000184291191977262
20020619;0.000174069347651046
20020620;0.000245722429789494
20020621;0.000265490138633872
20020624;0.000398677617035934
20020625;0.000322417427716802
20020626;0.000686400792827259
20020627;0.00043880221150501
20020628;0.000276684844048877
20020701;0.000186000684439892
20020702;0.000415204098666885
20020703;0.000452453963063542
20020704;
20020705;0.000116608848356372
20020708;0.000273928998683472
20020709;0.000317570129287739
20020710;0.000413322297414081
20020711;0.000740306913532507
20020712;0.000451019637551808
20020715;0.000602866241558068
20020716;0.000576117211981487
20020717;0.000537801050945987
20020718;0.000260078885919286
20020719;0.000320442396141006
20020722;0.000816241425383868
20020723;0.000690955222336111
20020724;0.00109583883875542
20020725;0.00109976238923606
20020726;0.000405110568303157
20020729;0.00025479118946258
20020730;0.000382183719330325
20020731;0.000228449629152558
20020801;0.000237324301683926
20020802;0.000317375207894791
20020805;0.000189993658883936
20020806;0.000408924384543899
20020807;0.000436667647900334
20020808;0.000339723748965782
20020809;0.00027484487836175
20020812;0.000152850837032437
20020813;0.000313238089727017
20020814;0.000295057650236784
20020815;0.000461220451809692
20020816;6.76369860804444E-05
20020819;0.000146785021052467
20020820;0.000145792119371089
20020821;0.000262551332278081
20020822;0.000169144360553969
20020823;0.000140315351585477
20020826;0.000194320747334955
20020827;0.000220212474715394
20020828;0.000197592483164601
20020829;0.000306677131069902
20020830;0.000197743245654055
20020902;
20020903;0.000171765793446782
20020904;0.000231439562955837
20020905;0.000185800876510933
20020906;0.000195230343148153
20020909;0.000190290399898716
20020910;0.000106011974682464
20020911;0.000186678647845853
20020912;0.000118974448356027
20020913;0.000267831618730677
20020916;0.000115402035209735
20020917;0.000175830858654384
20020918;0.000219011942325231
20020919;0.000175644345934386
20020920;0.000188473480223143
20020923;0.000202433390535706
20020924;0.000497127983408184
20020925;0.000251278834100339
20020926;0.000286338770840835
20020927;0.000243591056960952
20020930;0.000381585121430447
20021001;0.000392502890335411
20021002;0.000385903469535751
20021003;0.000387168995996615
20021004;0.000519559748373477
20021007;0.000286409242995969
20021008;0.000450866200393352
20021009;0.00041063200981141
20021010;0.000444691266090118
20021011;0.000330327748189624
20021014;0.000202710982445186
20021015;0.000164895391167719
20021016;0.000186774218718397
20021017;0.000209472713428914
20021018;0.000231195289474504
20021021;0.000190005567085749
20021022;7.60741454488858E-05
20021023;0.000239089884115285
20021024;0.000291270604454219
20021025;0.00016743963526222
20021028;0.000200528882650332
20021029;0.000258587814659347
20021030;0.000227013971707987
20021031;
20021101;0.000240546902039995
20021104;0.000165992908596074
20021105;0.000197003850250013
20021106;0.000414980127627568
20021107;0.000153406015130787
20021108;0.000251886840913144
20021111;0.000175891050411893
20021112;0.000178074514771449
20021113;0.000376862239175062
20021114;0.000140787423763228
20021115;0.000196927530443566
20021118;0.000165891115206116
20021119;0.000163115592285403
20021120;
20021121;0.00014975245366138
20021122;0.000138681198430686
20021125;0.000139814484520678
20021126;0.00011186735051846
20021127;0.000116273162669388
20021128;
20021129;6.17941925650601E-05
20021202;0.000224225700807341
20021203;0.000139462492145917
20021204;0.000227769486392038
20021205;0.000185920655986809
20021206;0.000220442863375779
20021209;0.000143589192452277
20021210;0.000146074233734134
20021211;0.000156113708583935
20021212;0.0001751219930357
20021213;9.34231658683504E-05
20021216;9.93995175461754E-05
20021217;0.000127669010744016
20021218;0.000130103723228821
20021219;0.000258766577454766
20021220;9.31490308479719E-05
20021223;9.83136068957286E-05
20021224;2.56874744975755E-05
20021225;
20021226;0.000112172181762272
20021227;7.19033140936955E-05
20021230;0.000108548393829352
20021231;0.000142674804835338
20030101;
20030102;0.000194852196414551
20030103;0.000139510780212815
20030106;7.41736744237791E-05
20030107;0.000205070494317923
20030108;0.000125759872874975
20030109;0.000106053459727658
20030110;0.000170517883918613
20030113;0.000120239976944285
20030114;0.000101143846053569
20030115;9.06609423096789E-05
20030116;0.000107783675262484
20030117;
20030120;
20030121;
20030122;0.000149767820498537
20030123;0.000132197103909039
20030124;0.000161246534874656
20030127;0.000273095995860728
20030128;0.000125846360899176
20030129;0.00016667142136199
20030130;0.000172343713901149
20030131;0.000205872312119424
20030203;9.98988695158442E-05
20030204;0.000116743085156788
20030205;0.000262342885321909
20030206;0.00020280605616496
20030207;0.000148223870458565
20030210;0.000132311137734357
20030211;0.000114224777348403
20030212;0.000105635882673215
20030213;0.00017786517776851
20030214;0.000186929151728444
20030217;
20030218;0.000134930849036093
20030219;9.83981151481589E-05
20030220;6.18638428915415E-05
20030221;0.000170944232750831
20030224;0.000111024524214072
20030225;0.000174587970130167
20030226;0.000150011558718231
20030227;0.000167716532857943
20030228;0.000130049299867428
20030303;0.000100001806016189
20030304;7.44661895931033E-05
20030305;0.000135427949769303
20030306;9.17364710887873E-05
20030307;0.000298816842948569
20030310;6.77259700403264E-05
20030311;0.000115826639085488
20030312;0.000160379533305415
20030313;0.00011650123394564
20030314;0.000286075112216472
20030317;0.00046253781506872
20030318;0.000206733528818354
20030319;0.000143176694688622
20030320;0.000173487190424795
20030321;0.000219367988623165
20030324;8.63826674808305E-05
20030325;0.000135315429601885
20030326;9.93000869278905E-05
20030327;8.18106438320533E-05
20030328;6.07162059014581E-05
20030331;0.000124001519775318
20030401;0.000112607622273687
20030402;7.48813613582337E-05
20030403;8.93270533317621E-05
20030404;0.000119666027926706
20030407;0.000163111073965712
20030408;0.000135834381675232
20030409;0.000166045216497897
20030410;7.02027678276637E-05
20030411;0.000122275305984362
20030414;7.8729743209869E-05
20030415;9.43239569114762E-05
20030416;0.000106760241774487
20030417;9.08384201907924E-05
20030418;
20030421;0.000109277378817465
20030422;7.93473482139186E-05
20030423;8.13775019873285E-05
20030424;5.76547001112706E-05
20030425;6.60507267036302E-05
20030428;6.2650817255069E-05
20030429;0.000124006257784641
20030430;0.000101594006642627
20030501;0.000103017829385497
20030502;0.000103350008309164
20030505;7.96224237497155E-05
20030506;9.90007049867255E-05
20030507;8.63285980475341E-05
20030508;7.82615608595444E-05
20030509;5.74964938927504E-05
20030512;8.79554632453442E-05
20030513;6.96823879433253E-05
20030514;7.19085504453896E-05
20030515;9.1136291110652E-05
20030516;6.72947532956409E-05
20030519;8.74049301459199E-05
20030520;0.000108948410633904
20030521;7.93808882397401E-05
20030522;6.76850363041085E-05
20030523;3.72218340943718E-05
20030526;
20030527;9.5264444897228E-05
20030528;9.31516775052089E-05
20030529;0.000124950160308555
20030530;7.22975104402054E-05
20030602;0.000131587821964808
20030603;9.61804325568153E-05
20030604;0.000128965794546963
20030605;9.48351689636215E-05
20030606;0.000190159679177307
20030609;0.000110138708971466
20030610;8.87605341277387E-05
20030611;0.000118189067908032
20030612;8.86618300224416E-05
20030613;0.000103096235580569
20030616;9.27029718249081E-05
20030617;9.55629218192799E-05
20030618;8.67528333173836E-05
20030619;0.000134133758011498
20030620;0.000100404714020919
20030623;9.4549334595305E-05
20030624;0.000128843630736113
20030625;0.00016879407807098
20030626;0.000104483102387736
20030627;0.000105980762349219
20030630;0.000109079633617726
20030701;0.000144638769531327
20030702;6.93984935667324E-05
20030703;0.000116019933387212
20030704;
20030707;8.15708196812487E-05
20030708;7.43754786377545E-05
20030709;0.000106569334088601
20030710;9.55720990222165E-05
20030711;7.0841610951734E-05
20030714;0.000116576814518991
20030715;0.000110294622146563
20030716;9.09019692437604E-05
20030717;9.76401191145549E-05
20030718;9.87435140552699E-05
20030721;0.00011849175975068
20030722;0.0001014636607415
20030723;8.65267012009224E-05
20030724;0.000108180833617607
20030725;0.000148723115207088
20030728;9.70645228647154E-05
20030729;0.000185219340496848
20030730;6.17710551090874E-05
20030731;0.000147453435150355
20030801;8.32084275263176E-05
20030804;0.000144347367734041
20030805;0.000132325957373214
20030806;0.000140069977037584
20030807;9.51805583668004E-05
20030808;7.53273338815611E-05
20030811;7.88506638712065E-05
20030812;5.88467485569639E-05
20030813;5.46594404395952E-05
20030814;6.25060445244903E-05
20030815;1.88264399719117E-05
20030818;4.48228858635121E-05
20030819;6.22256837363291E-05
20030820;4.04128935081128E-05
20030821;8.58384676961158E-05
20030822;0.000112201698100054
20030825;4.44224952567573E-05
20030826;8.54415355062366E-05
20030827;4.15016438013139E-05
20030828;5.92387957897734E-05
20030829;5.59543313592958E-05
20030901;
20030902;8.74576277698547E-05
20030903;6.17950396420098E-05
20030904;4.66677198619828E-05
20030905;8.21493146891996E-05
20030908;6.40139472340737E-05
20030909;5.78611779038343E-05
20030910;7.97462421876093E-05
20030911;8.80831351656128E-05
20030912;7.7320985864854E-05
20030915;4.63834740156652E-05
20030916;4.70129917315084E-05
20030917;5.23583810943076E-05
20030918;5.64457155503307E-05
20030919;3.91154372539887E-05
20030922;5.64630716020947E-05
20030923;7.05042442686157E-05
20030924;0.000112223129120886
20030925;0.000162617096277751
20030926;0.00017608807251134
20030929;0.000101082818411343
20030930;0.000165856660670642
20031001;9.93670605993016E-05
20031002;9.09527744425357E-05
20031003;0.000109309384891771
20031006;4.5323697291145E-05
20031007;7.3899433022662E-05
20031008;6.00647277084805E-05
20031009;0.000118529923110821
20031010;4.73315275233357E-05
20031013;3.9891210823527E-05
20031014;3.6972465187936E-05
20031015;4.66618781645471E-05
20031016;2.69455294105988E-05
20031017;7.05768349238816E-05
20031020;5.84644931938653E-05
20031021;4.52312424835677E-05
20031022;7.45176405318945E-05
20031023;8.32724840418035E-05
20031024;7.02382064990289E-05
20031027;5.23655077108753E-05
20031028;6.91225381550864E-05
20031029;6.10958391968219E-05
20031030;8.65192975559482E-05
20031031;4.21076146138525E-05
20031103;6.60404467506834E-05
20031104;3.57535065007844E-05
20031105;7.8158748203268E-05
20031106;5.76041296771806E-05
20031107;5.78683595917713E-05
20031110;4.65566809913375E-05
20031111;4.80353558229843E-05
20031112;4.66558675158364E-05
20031113;5.52990175230847E-05
20031114;7.48188804088718E-05
20031115;
20031117;8.09688328347845E-05
20031118;8.77160283242491E-05
20031119;7.80469112754736E-05
20031120;9.94127644342207E-05
20031121;7.39042069317196E-05
20031124;5.13707763488252E-05
20031125;4.80841990202138E-05
20031126;6.7340303494863E-05
20031127;
20031128;1.75096256470206E-05
20031201;5.51281274103139E-05
20031202;3.68009011300534E-05
20031203;8.17838119601702E-05
20031204;8.92622676676105E-05
20031205;6.74899504548499E-05
20031208;6.69650529705989E-05
20031209;9.57672117089804E-05
20031210;9.5178507545077E-05
20031211;7.19704282459327E-05
20031212;6.32455281181932E-05
20031215;9.24490613383171E-05
20031216;9.7740903520782E-05
20031217;5.96136387969956E-05
20031218;4.47678056652631E-05
20031219;8.09820050757496E-05
20031222;3.32724265928761E-05
20031223;3.5154663384382E-05
20031224;1.06588125942542E-05
20031225;
20031226;8.19687160784729E-06
20031229;2.86539138432967E-05
20031230;2.39419797231563E-05
20031231;4.61460745463813E-05
20040101;
20040102;4.69791653122517E-05
20040105;3.40247560249376E-05
20040106;3.30306665352424E-05
20040107;4.73210698514257E-05
20040108;5.40996688873413E-05
20040109;7.11150326953353E-05
20040112;
20040113;
20040114;3.69215421629162E-05
20040115;8.14984174659539E-05
20040116;4.64873079907484E-05
20040119;
20040120;4.57382439742872E-05
20040121;7.220558494592E-05
20040122;7.67660280369847E-05
20040123;6.75550221727992E-05
20040126;5.68596085681901E-05
20040127;5.21800250237648E-05
20040128;0.000123032735179955
20040129;0.000147612691155783
20040130;6.83780243575205E-05
20040202;0.000126325638979664
20040203;5.62965966951111E-05
20040204;7.53178669068395E-05
20040205;6.23968534714624E-05
20040206;7.50646283154115E-05
20040209;3.60668457484861E-05
20040210;3.69708295274713E-05
20040211;5.14486977616746E-05
20040212;3.06382404607017E-05
20040213;7.25708789333181E-05
20040216;
20040217;3.72216728026745E-05
20040218;3.03017990058154E-05
20040219;6.18796380025168E-05
20040220;0.000101932630351514
20040223;7.6742432657265E-05
20040224;0.000101401759529344
20040225;3.42255744279105E-05
20040226;4.18241665468149E-05
20040227;4.92252648780682E-05
20040301;2.91527084604724E-05
20040302;5.26984899723647E-05
20040303;4.78943561742332E-05
20040304;3.02011103409552E-05
